"","logFC","logCPM","PValue","FDR"
"YDL214C",2.07253130105206,4.307585058376,1.96800172394964e-12,9.6236910748843e-12
"YGL253W",0.153660816160923,11.452089578465,2.04628472017572e-12,9.99823838916575e-12
"YEL066W",0.907614528682118,5.760755931466,2.1181352592671e-12,1.03407642979236e-11
"YGL110C",0.936823401450644,5.95544381709964,2.14513877653171e-12,1.04639621935187e-11
"YKL001C",0.939427125568404,5.67010309776523,2.17081440310661e-12,1.05804850273326e-11
"YDR483W",0.356182480895093,8.36718268004752,2.19355308460243e-12,1.06825132523396e-11
"YDL241W",-1.32824893521049,4.49518505528841,2.1964391047121e-12,1.06877715317282e-11
"YJR121W",0.2831531236734,9.38106508301892,2.21425262496728e-12,1.07655980130907e-11
"YBL060W",1.06550264867168,5.43230299047509,2.2569151341925e-12,1.09640121913112e-11
"YJR116W",0.755864619298754,6.67700229409761,2.27786156663876e-12,1.10566914600505e-11
"YOL053W",0.808805515159023,6.13746451563656,2.32134307453094e-12,1.12585139114751e-11
"YPR105C",0.754709272259129,6.54353299790331,2.37455037077026e-12,1.15071372185484e-11
"YJR144W",0.704167150820463,6.79431203957851,2.45405563840967e-12,1.18826900265712e-11
"YLR262C-A",0.622785187627167,7.17295320872431,2.48068154004276e-12,1.20017928638046e-11
"YOR033C",0.855682265333297,6.16507350419129,2.53189862636851e-12,1.22395785720772e-11
"YDR371W",0.979603173296089,5.57615039868581,2.53807298779052e-12,1.22594105051073e-11
"YOR184W",-0.410446440711824,7.73793299736467,2.59577971635936e-12,1.25279189084e-11
"YPL050C",0.533157149927374,7.31831894378444,2.79761430324759e-12,1.34910218682282e-11
"YOR368W",1.30599285873474,4.83886515720596,2.8008385917483e-12,1.34955716183833e-11
"YDL213C",0.69645369114626,6.86504058631496,2.8717915890504e-12,1.38208745826639e-11
"YNL078W",0.711369118605352,6.71149783867967,2.87396234176013e-12,1.38208745826639e-11
"YPL248C",0.955662553346646,5.60084143022187,2.87535856198399e-12,1.38208745826639e-11
"YLR071C",0.731588668321044,6.45517265730442,2.88713776964966e-12,1.38662290446567e-11
"YER162C",0.706229347531067,6.49251160794492,2.90537104104343e-12,1.39424821166699e-11
"YLR091W",1.10284624218591,5.28805468976224,2.91542161370183e-12,1.39793757603515e-11
"YDL235C",0.99116598655849,5.63706338745494,2.92403890898977e-12,1.40093426918967e-11
"YIL115C",0.612618478429164,7.34427532963924,2.93875905329721e-12,1.40684767947893e-11
"YPR018W",1.01902954593625,5.74886812399572,2.95563417001651e-12,1.41378232691897e-11
"YOL103W-A",1.73133919571528,6.42879470437427,2.98091230268673e-12,1.4247219785943e-11
"YCR017C",0.355154261539624,8.36721228276388,2.98933597689473e-12,1.42759491325957e-11
"YPR023C",0.550555058117781,7.38107337824439,2.99706053632784e-12,1.43012961237515e-11
"YCR069W",0.514723401620627,7.69601893024001,3.00539054318962e-12,1.43294889960137e-11
"YER111C",1.09273808125566,5.6051850131627,3.00848701348998e-12,1.43327034290018e-11
"YLR354C",0.24213920324304,9.33208545334,3.05162162795701e-12,1.45265045636538e-11
"YMR066W",1.14388412366963,5.23235382713514,3.07118298370896e-12,1.46078695455031e-11
"YOR245C",0.799206268916016,6.14426187408185,3.14575283281878e-12,1.49505377604729e-11
"YPL195W",0.756035593335511,6.53140346725029,3.20417377225367e-12,1.52159680661517e-11
"YLR238W",1.00749648614548,5.55349220909381,3.21908781795919e-12,1.52745329742298e-11
"YHR017W",0.987504913660729,6.05649876779719,3.37247762571004e-12,1.59895433584346e-11
"YER157W",1.13791888112089,5.38156255498746,3.40075005272149e-12,1.61106789927566e-11
"YKL162C",1.8485101079975,4.64324224598553,3.579936311294e-12,1.69459865231413e-11
"YGR237C",0.598541477928324,7.11355603929764,3.60596214887842e-12,1.70555379975328e-11
"YJL176C",0.711349731550305,6.41976882830292,3.73990450629389e-12,1.76749320796653e-11
"YLR432W",-0.312362204171755,8.52801669950481,3.79796300840669e-12,1.79349937116859e-11
"YPL071C",1.0670586475095,5.33035171311845,3.86289459538247e-12,1.82270712287704e-11
"YCR008W",0.596701361391017,6.95794318055913,3.93284007142015e-12,1.85423224721857e-11
"YLR286C",-0.172724789699846,10.2687865164778,3.99506877234412e-12,1.88207180939173e-11
"YPR081C",0.911316905616316,5.87600809629102,4.08373855484979e-12,1.92231352657488e-11
"YGL154C",1.15283923929114,5.17733761952276,4.14372105641287e-12,1.94794535881377e-11
"YBR225W",1.01658881521589,6.04079553621034,4.14477472831932e-12,1.94794535881377e-11
"YPL244C",0.703656135557346,6.37765664229621,4.2108920188547e-12,1.97744825996534e-11
"YEL025C",0.756301605676771,6.39875498060746,4.2503605388953e-12,1.99439994517395e-11
"YBL064C",0.52372634564029,7.16661445018801,4.26834707633895e-12,2.00125274569711e-11
"YOR069W",0.774675382888399,6.22233082540474,4.29288956868484e-12,2.01116607901094e-11
"YHR004C",0.738482120719169,6.63434933212575,4.42360009166199e-12,2.0707627960731e-11
"YMR027W",0.499506742014993,7.47743324768062,4.5764376411989e-12,2.14061514015604e-11
"YEL052W",0.538779927476307,7.2719568114754,4.76645018697231e-12,2.22773189228398e-11
"YNL308C",0.633224223269521,6.81182606846068,4.84654053252828e-12,2.26337650599604e-11
"YBL095W",0.921091124156451,5.6955129857477,4.87773723272538e-12,2.27614914874101e-11
"YIL082W-A",0.706012167766709,6.73563669401771,5.00349425859808e-12,2.33299255540779e-11
"YJR073C",-0.407649230573175,7.74024351953514,5.13283145364819e-12,2.39141446545168e-11
"YPR025C",1.01401247689613,5.53579283932413,5.16117246237551e-12,2.4027267867723e-11
"YBL026W",1.14595208989985,5.51702293389713,5.25176329809967e-12,2.44297825745721e-11
"YKL171W",0.712223814129714,6.51668786364004,5.35609914848535e-12,2.48955527585136e-11
"YOR141C",0.816221072240762,6.53447701104954,5.40941144554548e-12,2.51236165802925e-11
"YDR373W",0.79048158374928,6.17708853049125,5.59040586798444e-12,2.59438678595011e-11
"YNL279W",1.88621320431832,4.79633699587918,5.66982909566813e-12,2.62918328832824e-11
"YDR285W",1.66044852415986,4.47170337942057,5.78505310824442e-12,2.68051364459532e-11
"YPR134W",0.986486103364798,5.51554414488482,5.82097743615415e-12,2.69504878636339e-11
"YGR198W",0.719610457901287,6.55049295821957,5.85374875634561e-12,2.70810253254863e-11
"YOR211C",0.855781098321313,6.225091467086,5.86889287951873e-12,2.71298743500878e-11
"YOR320C",0.745040021523651,6.2433548190222,6.21203136845215e-12,2.8693668701898e-11
"YKL210W",0.336612489908072,8.6614316730317,6.23105072538276e-12,2.87590695336114e-11
"YHR090C",1.4165249336681,4.85547626843,6.24356415341915e-12,2.8794364065301e-11
"YJL090C",1.13790072964091,5.15093126402305,6.5229533406756e-12,3.00594352934404e-11
"YDR334W",0.578594416520704,7.14644621299756,7.30246973223435e-12,3.36254579032145e-11
"YBR059C",0.386730241734657,8.0623967250165,7.33720924714138e-12,3.3759150167446e-11
"YNR060W",0.912854177767344,5.66998663720251,7.42683080204238e-12,3.41449555988227e-11
"YER003C",0.494913078763696,7.31690664742421,7.59856473459776e-12,3.49073816262538e-11
"YJR088C",0.841730798565799,6.18070792334637,7.70959740479212e-12,3.5389982811602e-11
"YLR001C",0.933312751027497,6.19636825941409,7.97070041860769e-12,3.65601816875207e-11
"YDR235W",1.15227949382488,5.11407147084751,8.05584491598998e-12,3.69221025313034e-11
"YML056C",-0.325334081620162,8.74822751561524,8.26262808813399e-12,3.78405343633814e-11
"YKL201C",0.849722851674531,6.31293442810545,8.26955580450039e-12,3.78429711486688e-11
"YDL018C",1.08601697709239,5.3035170233345,8.49540347991857e-12,3.88464469788858e-11
"YBR299W",2.05603562909074,4.96389305190026,8.55583898933657e-12,3.90925863319726e-11
"YGL005C",1.23395445989474,5.63397298971678,8.69420341533519e-12,3.96941370436252e-11
"YNL206C",0.734221990464421,6.29987966678235,8.83204124817984e-12,4.02923577991365e-11
"YLR421C",0.635757238131987,6.88685254960655,8.95331878414631e-12,4.08141658288087e-11
"YLL001W",0.664375259573874,6.62570060585056,9.14029343890936e-12,4.16344236166487e-11
"YHR161C",0.494989694517574,7.81875795337618,9.337470556779e-12,4.24998563726626e-11
"YFR006W",0.552981657283035,7.12275124039037,9.37123521191148e-12,4.26207523050578e-11
"YER032W",1.10043359316954,5.22903613398713,9.52279741939707e-12,4.32767990250172e-11
"YFR014C",0.45098571480819,7.55742032461392,9.72461610751953e-12,4.41600564145764e-11
"YGL200C",0.33289177979433,8.56145400233435,9.80204468250052e-12,4.44775294373893e-11
"YPL150W",0.940430326944535,6.04260957177546,1.02375210461555e-11,4.64179402529516e-11
"YPR158W",1.61930563768495,4.50375549990195,1.04575139222605e-11,4.73791040413595e-11
"YLL003W",0.983013289348855,5.47850608220618,1.04681054595405e-11,4.73908033696258e-11
"YMR163C",1.11635736772165,5.18115273230863,1.04951230774357e-11,4.74767914749137e-11
"YMR074C",0.637716504504612,6.73764915397441,1.06737026881803e-11,4.82477454591005e-11
"YNL088W",0.687885345752098,6.57432369756382,1.0940832398175e-11,4.94174849618331e-11
"YKL015W",0.823122174479402,6.26264387013685,1.10886560424189e-11,5.00469701014435e-11
"YGR186W",0.40235963736697,7.94648767441178,1.10991289560784e-11,5.00560564276799e-11
"YMR110C",0.57033940440963,7.28967277488944,1.12800055248571e-11,5.08330485076766e-11
"YOL049W",0.496861818283028,7.29258385802184,1.1306406488093e-11,5.09132474810093e-11
"YDR217C",0.805789355077438,5.99626208294418,1.16087323091199e-11,5.2234881424382e-11
"YBR293W",0.923602889789542,5.60851989882893,1.21225931155697e-11,5.45056105355819e-11
"YNL064C",-0.334818938806767,8.38551134338944,1.2281579582134e-11,5.51785166192005e-11
"YPL153C",1.28131103782109,5.1129492948057,1.22953004905313e-11,5.51982496225144e-11
"YLR006C",0.665809406849443,7.00688032963248,1.32578534672727e-11,5.94743889051194e-11
"YFL038C",0.263982293841561,9.39948916940506,1.34302277106535e-11,6.02020131544977e-11
"YOL040C",0.195835240570954,9.96240099568461,1.37436068271819e-11,6.15601223288687e-11
"YMR162C",0.6497147667662,6.68418299422336,1.38933040223843e-11,6.21835702726536e-11
"YOR324C",0.917235538952067,5.82066854671997,1.40686353188635e-11,6.29207219816441e-11
"YPL168W",0.972152981485635,5.61310249895612,1.50949199514817e-11,6.7459698907037e-11
"YGL003C",0.702114135118725,6.62043044543315,1.51957296625169e-11,6.7858967858953e-11
"YER164W",0.578827902269646,7.10270793145996,1.52508302549198e-11,6.80536671330018e-11
"YDR303C",0.766296814622927,6.11430847571917,1.60101499298876e-11,7.13881364997323e-11
"YER078C",0.752983057683061,6.24937273367347,1.60883193749263e-11,7.16826699860232e-11
"YGR148C",0.35228908082784,8.9736692248576,1.62086654757033e-11,7.21645399697037e-11
"YNL038W",0.98428117055783,5.4326589853514,1.69941363178143e-11,7.56047402951181e-11
"YML034W",0.818272063082436,6.49696481726099,1.79082262452106e-11,7.96115512343434e-11
"YPL154C",0.180899971184375,10.0716407701553,1.79940804864913e-11,7.99331638427696e-11
"YKL008C",0.58171898217012,7.08232573772551,1.81456181118033e-11,8.05458532389646e-11
"YBR234C",0.367278869178692,8.09245677614772,1.83572174073625e-11,8.14240295347555e-11
"YLR407W",1.44707536955748,4.52454952381919,1.87136738706551e-11,8.29429275600497e-11
"YMR169C",1.08846637031613,5.19056813087597,1.9042675103631e-11,8.43379555300784e-11
"YER064C",-0.480302664798341,7.48457136970886,1.92126241240842e-11,8.50269984608871e-11
"YJR080C",0.68558288788187,6.43217384179172,2.00684490219487e-11,8.8748141153117e-11
"YHR061C",1.05529768165444,5.29430868387148,2.03255220690067e-11,8.98178596581873e-11
"YKR038C",0.657048853106041,6.65127516911064,2.07157602107875e-11,9.14739949009177e-11
"YOR357C",1.10771250762686,5.1746695372651,2.10736417743856e-11,9.29848906629676e-11
"YPL107W",1.09280547865207,5.19398455579092,2.15314858309911e-11,9.49342784366427e-11
"YOL087C",0.383474716780698,7.90354170389369,2.21064008907597e-11,9.73965555254097e-11
"YOR016C",0.868987080054572,5.71407540304175,2.25401890710155e-11,9.92338532241063e-11
"YNL237W",0.869500577053261,5.69601388436321,2.26099928207106e-11,9.94671580075425e-11
"YLR219W",0.5112576707247,7.50858341101421,2.31529663719999e-11,1.01780164950314e-10
"YNL265C",0.848957400672604,5.79756914566489,2.33891539758982e-11,1.02742111414543e-10
"YMR065W",1.50644504244228,4.41768562889278,2.34098843151926e-11,1.02756888347919e-10
"YLR020C",0.73967225612803,6.19703276043231,2.36920428840776e-11,1.03918323013408e-10
"YMR133W",1.77013696564176,4.12217508455437,2.39745883084896e-11,1.05079732608395e-10
"YGL038C",0.548692073815233,6.96844950616625,2.40318086494512e-11,1.05252562382533e-10
"YPL265W",0.34094940802674,8.27174030398108,2.41723422368355e-11,1.05789755188872e-10
"YPR103W",0.32068338106552,8.47733137096878,2.47005386182344e-11,1.08021498155279e-10
"YPR188C",0.971947922713276,5.43530455227418,2.47529065859834e-11,1.08170567407137e-10
"YNL141W",-0.757693648825131,5.94299270075503,2.48362837305615e-11,1.08454827183566e-10
"YMR083W",-0.295779474846939,8.87514240017994,2.51512359243329e-11,1.09749161478081e-10
"YOL101C",0.99607660223921,5.65840415626224,2.54321872682701e-11,1.10893332399671e-10
"YNL083W",0.935403297143576,5.54406885029862,2.56078834272512e-11,1.11577206361594e-10
"YFR024C-A",0.474850073847749,8.0670826790876,2.62326920637713e-11,1.14215481193035e-10
"YIL055C",0.87514134588455,5.7185912366926,2.65309421139776e-11,1.15429106241474e-10
"YOR103C",0.911669399556573,5.85135844310419,2.69450600160501e-11,1.17144687814084e-10
"YKL035W",-0.227803281510819,9.36898805861449,2.75692507483701e-11,1.19770379352501e-10
"YBR081C",0.719046002838517,6.36703426093695,2.76541695393218e-11,1.20051152724994e-10
"YLR333C",0.31677779401473,8.45774375377467,2.78847134593748e-11,1.20963232799942e-10
"YOR355W",0.730223459403544,6.43966715925726,2.80176124750847e-11,1.2145070550555e-10
"YOL090W",0.728551758016395,6.27863695568721,2.83284532311369e-11,1.22659098113134e-10
"YOR058C",1.03921484326186,5.3359171922929,2.83378379450151e-11,1.22659098113134e-10
"YCR082W",0.678815861114002,6.3702489659094,2.9557710511052e-11,1.27845740565712e-10
"YIR017C",0.99328040418958,5.39058699316591,3.05495320478538e-11,1.31986367166938e-10
"YER025W",-0.335401888041273,8.20074648579661,3.05596287001361e-11,1.31986367166938e-10
"YPL169C",0.613779478041755,6.72041950821558,3.08815118852406e-11,1.3327928944199e-10
"YDR153C",0.673740933367693,6.79069337685697,3.12424730764456e-11,1.34706675209424e-10
"YOR164C",0.843238270850701,6.07237241163903,3.12577767555416e-11,1.34706675209424e-10
"YOL163W",2.43517548285815,3.5813376784506,3.21472007789223e-11,1.3843885517386e-10
"YOR048C",0.560113049772904,6.98947262493393,3.30349546077847e-11,1.42158419210372e-10
"YNL294C",0.517750991941891,7.46817073236785,3.42923758877398e-11,1.47462200674242e-10
"YLR036C",1.31943199991263,4.69040387932218,3.47327141906437e-11,1.49247254804676e-10
"YCL048W",2.68181533854823,3.43487810588824,3.4938759649086e-11,1.50023687114399e-10
"YLR078C",0.89943973591934,6.12228921239365,3.6270593428569e-11,1.55629515095608e-10
"YKR017C",0.882288805156277,5.75126617162593,3.63047238401092e-11,1.55663080407193e-10
"YBR006W",0.773979228625205,6.29490236908722,3.64028079116802e-11,1.55970611450697e-10
"YPL270W",0.496321505803553,7.17059586567776,3.68325858428508e-11,1.57697836781583e-10
"YDR358W",0.59646908899202,6.92753978505869,3.79253036589403e-11,1.62258873282682e-10
"YBR297W",0.757957717351891,6.44779816876055,3.83563377798561e-11,1.63933298837668e-10
"YDR436W",0.603871533839935,6.95565240195586,3.8372083638697e-11,1.63933298837668e-10
"YLR095C",0.585448207668969,6.92690883628604,3.91217663761581e-11,1.67015506239342e-10
"YDR270W",0.912077284750713,5.56922824074228,4.03099026233158e-11,1.71963730225061e-10
"YNL215W",0.63186734871281,6.98602599577131,4.05235902599062e-11,1.72750780668491e-10
"YNL041C",0.744906702798481,6.13811739260398,4.06338348675287e-11,1.73023340379318e-10
"YMR196W",0.372109847289456,7.95205881852827,4.06460103307846e-11,1.73023340379318e-10
"YGL176C",1.14291410896624,5.36435118732886,4.20064523731542e-11,1.78685965989902e-10
"YNR034W",0.838472473147513,5.9374218357106,4.46608367759914e-11,1.89840640232429e-10
"YML117W",0.315623688785368,8.47885817703567,4.55941251436759e-11,1.93668656478916e-10
"YDR231C",0.784753841135134,5.96634422606925,4.59323308305464e-11,1.94965280863948e-10
"YDL159W",0.917389782773939,5.54169948146096,4.73710944923524e-11,2.00928147749999e-10
"YGR255C",0.554396566903936,6.92225725680774,4.84864896220172e-11,2.05511861814811e-10
"YDR049W",1.20543079716273,5.82529424852477,4.98488859867267e-11,2.11135188535048e-10
"YFR011C",0.898491070244363,5.5590713166032,5.0341881620764e-11,2.13070753612347e-10
"YPL204W",0.430782312777361,7.88118632112405,5.04775042412106e-11,2.13492060468365e-10
"YOR104W",1.06795014625596,5.40758142238373,5.33546304788439e-11,2.25499534673799e-10
"YAL026C",0.596834037085596,7.00459156475279,5.46497489699542e-11,2.30808397327066e-10
"YHR099W",0.595043189552526,6.65828345947836,5.71042788880686e-11,2.41002866034738e-10
"YDR444W",0.900288033830904,5.59140123181666,5.72066486113753e-11,2.41262822404496e-10
"YER008C",0.604656924744243,7.1221456550168,5.79303350257143e-11,2.44140877740136e-10
"YFR042W",1.12838333424149,5.31837733693423,5.83737466284127e-11,2.45834490249337e-10
"YOL103W-B",-1.60710418114309,6.42717555641527,5.85460737246675e-11,2.46384863605162e-10
"YMR294W",1.17861639184176,4.92395621745316,5.93730912500571e-11,2.4968769077938e-10
"YOR134W",1.13153004534666,5.01455205452843,6.24183185618917e-11,2.62307664013291e-10
"YOR122C",0.28031370587101,8.82086557332179,6.47830261387865e-11,2.72051927369198e-10
"YNL074C",0.463359174402458,7.32065466462438,6.75054004291314e-11,2.83283300949766e-10
"YDR145W",0.516846079689866,7.2165428310382,6.84791021334528e-11,2.87165731625542e-10
"YDR498C",0.831583187880505,6.1012500177118,6.85490923985945e-11,2.87255651361532e-10
"YGL127C",0.986601048782962,5.44640302672124,6.8779007872939e-11,2.88015137709965e-10
"YDL140C",-0.245258363323117,9.07064960018123,6.93572816685823e-11,2.90231284040312e-10
"YPL024W",1.21200648479306,5.1903466659964,7.0485378737005e-11,2.94743452994246e-10
"YDL001W",1.18506437524162,4.96580828446192,7.06960945141168e-11,2.9541581302262e-10
"YOL069W",1.18737414761008,4.8921874333271,7.25162800673121e-11,3.02807924600061e-10
"YKR010C",1.02602947622408,5.24507554526841,7.30762923151084e-11,3.04931185915724e-10
"YFL048C",0.583602184095643,7.04053308354656,7.38059960461229e-11,3.07759040595426e-10
"YKR087C",0.984607626470665,5.63424213560132,7.43075042556124e-11,3.09632044141168e-10
"YDR018C",1.77665790854022,4.4225877166628,7.6610555454933e-11,3.19003980736691e-10
